lat_deg,lon_deg,alt_km,x_ecef_m,y_ecef_m,z_ecef_m,ax_m_s2,ay_m_s2,az_m_s2,g_total_m_s2,g_point_mass_m_s2,delta_g_m_s2,delta_g_mGal
-10.000000,10.000000,400,6573750.481896,1159129.574403,-1177011.016473,-8.419611,-1.484615,1.505586,8.681055,8.675953,0.005102,510.241946
-10.000000,20.000000,400,6272599.702663,2283039.583237,-1177011.016473,-8.033871,-2.924129,1.505618,8.681042,8.675953,0.005090,508.950277
-10.000000,30.000000,400,5780859.155555,3337580.589607,-1177011.016473,-7.404029,-4.274762,1.505587,8.681015,8.675953,0.005062,506.248257
-10.000000,40.000000,400,5113470.128260,4290710.898659,-1177011.016473,-6.549219,-5.495501,1.505577,8.680989,8.675953,0.005036,503.574822
-10.000000,50.000000,400,4290710.898659,5113470.128260,-1177011.016473,-5.495437,-6.549253,1.505625,8.680982,8.675953,0.005029,502.908200
-10.000000,60.000000,400,3337580.589607,5780859.155555,-1177011.016473,-4.274667,-7.404019,1.505648,8.680971,8.675953,0.005018,501.791917
-10.000000,70.000000,400,2283039.583237,6272599.702663,-1177011.016473,-2.924019,-8.033786,1.505660,8.680934,8.675953,0.004981,498.141914
-10.000000,80.000000,400,1159129.574403,6573750.481896,-1177011.016473,-1.484582,-8.419457,1.505627,8.680907,8.675953,0.004954,495.414627
-10.000000,90.000000,400,0.000000,6675161.179213,-1177011.016473,-0.000054,-8.549377,1.505553,8.680929,8.675953,0.004976,497.646809
-10.000000,100.000000,400,-1159129.574403,6573750.481896,-1177011.016473,1.484516,-8.419579,1.505490,8.680991,8.675953,0.005038,503.799921
-10.000000,110.000000,400,-2283039.583237,6272599.702663,-1177011.016473,2.924032,-8.033943,1.505456,8.681048,8.675953,0.005095,509.512538
-10.000000,120.000000,400,-3337580.589607,5780859.155555,-1177011.016473,4.274722,-7.404165,1.505464,8.681090,8.675953,0.005137,513.743458
-10.000000,130.000000,400,-4290710.898659,5113470.128260,-1177011.016473,5.495525,-6.549390,1.505503,8.681120,8.675953,0.005167,516.731894
-10.000000,140.000000,400,-5113470.128260,4290710.898659,-1177011.016473,6.549360,-5.495604,1.505532,8.681152,8.675953,0.005199,519.907497
-10.000000,150.000000,400,-5780859.155555,3337580.589607,-1177011.016473,7.404175,-4.274802,1.505572,8.681157,8.675953,0.005205,520.463134
-10.000000,160.000000,400,-6272599.702663,2283039.583237,-1177011.016473,8.033987,-2.924110,1.505600,8.681141,8.675953,0.005188,518.779840
-10.000000,170.000000,400,-6573750.481896,1159129.574403,-1177011.016473,8.419673,-1.484585,1.505644,8.681121,8.675953,0.005168,516.792571
0.000000,-180.000000,400,-6778136.300000,-0.000000,0.000000,8.681573,0.000030,0.000046,8.681573,8.675953,0.005620,562.044193
0.000000,-170.000000,400,-6675161.179213,-1177011.016473,0.000000,8.549669,1.507560,0.000011,8.681566,8.675953,0.005613,561.298352
0.000000,-160.000000,400,-6369364.663791,-2318259.148807,0.000000,8.158000,2.969291,-0.000017,8.681570,8.675953,0.005617,561.722065
0.000000,-150.000000,400,-5870038.226113,-3389068.150000,0.000000,7.518441,4.340808,-0.000008,8.681565,8.675953,0.005613,561.270333
0.000000,-140.000000,400,-5192353.647318,-4356902.030407,0.000000,6.650428,5.580416,0.000007,8.681546,8.675953,0.005593,559.313487
0.000000,-130.000000,400,-4356902.030407,-5192353.647318,0.000000,5.580355,6.650449,0.000033,8.681522,8.675953,0.005569,556.930596
0.000000,-120.000000,400,-3389068.150000,-5870038.226113,0.000000,4.340746,7.518408,0.000052,8.681505,8.675953,0.005553,555.254813
0.000000,-110.000000,400,-2318259.148807,-6369364.663791,0.000000,2.969262,8.157947,0.000037,8.681510,8.675953,0.005557,555.732485
0.000000,-100.000000,400,-1177011.016473,-6675161.179213,0.000000,1.507548,8.549626,-0.000004,8.681521,8.675953,0.005568,556.848459
0.000000,-90.000000,400,0.000000,-6778136.300000,0.000000,0.000024,8.681538,-0.000018,8.681538,8.675953,0.005585,558.481528
0.000000,-80.000000,400,1177011.016473,-6675161.179213,0.000000,-1.507518,8.549684,0.000016,8.681573,8.675953,0.005620,562.011917
0.000000,-70.000000,400,2318259.148807,-6369364.663791,0.000000,-2.969294,8.157998,0.000107,8.681569,8.675953,0.005616,561.617607
0.000000,-60.000000,400,3389068.150000,-5870038.226113,0.000000,-4.340784,7.518401,0.000091,8.681519,8.675953,0.005566,556.600338
0.000000,-50.000000,400,4356902.030407,-5192353.647318,0.000000,-5.580354,6.650413,0.000036,8.681494,8.675953,0.005541,554.101086
0.000000,-40.000000,400,5192353.647318,-4356902.030407,0.000000,-6.650399,5.580395,-0.000013,8.681510,8.675953,0.005558,555.754382
0.000000,-30.000000,400,5870038.226113,-3389068.150000,0.000000,-7.518420,4.340803,-0.000061,8.681544,8.675953,0.005591,559.130400
0.000000,-20.000000,400,6369364.663791,-2318259.148807,0.000000,-8.157990,2.969294,-0.000058,8.681561,8.675953,0.005608,560.848626
0.000000,-10.000000,400,6675161.179213,-1177011.016473,0.000000,-8.549680,1.507548,-0.000048,8.681575,8.675953,0.005622,562.181031
0.000000,0.000000,400,6778136.300000,0.000000,0.000000,-8.681570,-0.000009,-0.000031,8.681570,8.675953,0.005617,561.742453
0.000000,10.000000,400,6675161.179213,1177011.016473,0.000000,-8.549661,-1.507565,-0.000024,8.681559,8.675953,0.005606,560.573268
0.000000,20.000000,400,6369364.663791,2318259.148807,0.000000,-8.157942,-2.969290,-0.000001,8.681515,8.675953,0.005562,556.234420
0.000000,30.000000,400,5870038.226113,3389068.150000,0.000000,-7.518401,-4.340787,-0.000007,8.681520,8.675953,0.005567,556.694752
0.000000,40.000000,400,5192353.647318,4356902.030407,0.000000,-6.650378,-5.580400,-0.000028,8.681497,8.675953,0.005544,554.428255
0.000000,50.000000,400,4356902.030407,5192353.647318,0.000000,-5.580301,-6.650414,0.000025,8.681461,8.675953,0.005508,550.811972
0.000000,60.000000,400,3389068.150000,5870038.226113,0.000000,-4.340674,-7.518373,0.000055,8.681439,8.675953,0.005486,548.592505
0.000000,70.000000,400,2318259.148807,6369364.663791,0.000000,-2.969174,-8.157852,0.000079,8.681391,8.675953,0.005438,543.817907
0.000000,80.000000,400,1177011.016473,6675161.179213,0.000000,-1.507526,-8.549475,0.000059,8.681369,8.675953,0.005416,541.592021
0.000000,90.000000,400,0.000000,6778136.300000,0.000000,-0.000089,-8.681436,0.000014,8.681436,8.675953,0.005484,548.353207
0.000000,100.000000,400,-1177011.016473,6675161.179213,0.000000,1.507428,-8.549658,-0.000009,8.681532,8.675953,0.005579,557.917324
0.000000,110.000000,400,-2318259.148807,6369364.663791,0.000000,2.969196,-8.158072,-0.000015,8.681605,8.675953,0.005652,565.200525
0.000000,120.000000,400,-3389068.150000,5870038.226113,0.000000,4.340772,-7.518558,-0.000054,8.681648,8.675953,0.005696,569.566415
0.000000,130.000000,400,-4356902.030407,5192353.647318,0.000000,5.580436,-6.650565,-0.000060,8.681664,8.675953,0.005711,571.074589
0.000000,140.000000,400,-5192353.647318,4356902.030407,0.000000,6.650534,-5.580476,-0.000009,8.681666,8.675953,0.005713,571.282800
0.000000,150.000000,400,-5870038.226113,3389068.150000,0.000000,7.518539,-4.340811,0.000031,8.681651,8.675953,0.005699,569.851084
0.000000,160.000000,400,-6369364.663791,2318259.148807,0.000000,8.158070,-2.969259,0.000042,8.681624,8.675953,0.005671,567.143188
0.000000,170.000000,400,-6675161.179213,1177011.016473,0.000000,8.549707,-1.507508,0.000056,8.681593,8.675953,0.005641,564.056536
10.000000,-180.000000,400,-6675161.179213,-0.000000,1177011.016473,8.549508,0.000024,-1.505526,8.681054,8.675953,0.005101,510.075871
10.000000,-170.000000,400,-6573750.481896,-1159129.574403,1177011.016473,8.419613,1.484620,-1.505557,8.681053,8.675953,0.005100,510.011502
10.000000,-160.000000,400,-6272599.702663,-2283039.583237,1177011.016473,8.033896,2.924125,-1.505561,8.681054,8.675953,0.005101,510.141088
10.000000,-150.000000,400,-5780859.155555,-3337580.589607,1177011.016473,7.404060,4.274774,-1.505544,8.681040,8.675953,0.005087,508.722383
10.000000,-140.000000,400,-5113470.128260,-4290710.898659,1177011.016473,6.549250,5.495524,-1.505526,8.681018,8.675953,0.005065,506.498883
10.000000,-130.000000,400,-4290710.898659,-5113470.128260,1177011.016473,5.495454,6.549274,-1.505498,8.680987,8.675953,0.005034,503.386327
10.000000,-120.000000,400,-3337580.589607,-5780859.155555,1177011.016473,4.274711,7.404025,-1.505487,8.680970,8.675953,0.005017,501.679634
10.000000,-110.000000,400,-2283039.583237,-6272599.702663,1177011.016473,2.924103,8.033839,-1.505521,8.680987,8.675953,0.005034,503.438141
10.000000,-100.000000,400,-1159129.574403,-6573750.481896,1177011.016473,1.484625,8.419577,-1.505563,8.681020,8.675953,0.005067,506.737588
10.000000,-90.000000,400,0.000000,-6675161.179213,1177011.016473,0.000018,8.549492,-1.505555,8.681043,8.675953,0.005090,509.007235
10.000000,-80.000000,400,1159129.574403,-6573750.481896,1177011.016473,-1.484615,8.419620,-1.505506,8.681051,8.675953,0.005098,509.779423
10.000000,-70.000000,400,2283039.583237,-6272599.702663,1177011.016473,-2.924122,8.033876,-1.505435,8.681013,8.675953,0.005060,506.031658
10.000000,-60.000000,400,3337580.589607,-5780859.155555,1177011.016473,-4.274729,7.404021,-1.505445,8.680967,8.675953,0.005014,501.439073
10.000000,-50.000000,400,4290710.898659,-5113470.128260,1177011.016473,-5.495437,6.549247,-1.505527,8.680961,8.675953,0.005008,500.792761
10.000000,-40.000000,400,5113470.128260,-4290710.898659,1177011.016473,-6.549222,5.495514,-1.505590,8.681001,8.675953,0.005048,504.837324
10.000000,-30.000000,400,5780859.155555,-3337580.589607,1177011.016473,-7.404041,4.274778,-1.505623,8.681040,8.675953,0.005087,508.713298
10.000000,-20.000000,400,6272599.702663,-2283039.583237,1177011.016473,-8.033893,2.924131,-1.505635,8.681067,8.675953,0.005114,511.395201
10.000000,-10.000000,400,6573750.481896,-1159129.574403,1177011.016473,-8.419637,1.484616,-1.505632,8.681088,8.675953,0.005136,513.554715
10.000000,0.000000,400,6675161.179213,0.000000,1177011.016473,-8.549515,-0.000012,-1.505612,8.681075,8.675953,0.005123,512.268435
10.000000,10.000000,400,6573750.481896,1159129.574403,1177011.016473,-8.419617,-1.484633,-1.505606,8.681067,8.675953,0.005115,511.467566
10.000000,20.000000,400,6272599.702663,2283039.583237,1177011.016473,-8.033870,-2.924127,-1.505607,8.681039,8.675953,0.005086,508.597097
10.000000,30.000000,400,5780859.155555,3337580.589607,1177011.016473,-7.404039,-4.274763,-1.505603,8.681027,8.675953,0.005074,507.445330
10.000000,40.000000,400,5113470.128260,4290710.898659,1177011.016473,-6.549234,-5.495525,-1.505612,8.681021,8.675953,0.005069,506.858942
10.000000,50.000000,400,4290710.898659,5113470.128260,1177011.016473,-5.495415,-6.549280,-1.505579,8.680981,8.675953,0.005028,502.782726
10.000000,60.000000,400,3337580.589607,5780859.155555,1177011.016473,-4.274642,-7.404018,-1.505537,8.680938,8.675953,0.004985,498.509555
10.000000,70.000000,400,2283039.583237,6272599.702663,1177011.016473,-2.924012,-8.033761,-1.505513,8.680883,8.675953,0.004930,492.987030
10.000000,80.000000,400,1159129.574403,6573750.481896,1177011.016473,-1.484594,-8.419437,-1.505517,8.680871,8.675953,0.004918,491.790165
10.000000,90.000000,400,0.000000,6675161.179213,1177011.016473,-0.000078,-8.549379,-1.505510,8.680923,8.675953,0.004971,497.071058
10.000000,100.000000,400,-1159129.574403,6573750.481896,1177011.016473,1.484505,-8.419584,-1.505500,8.680996,8.675953,0.005043,504.273416
10.000000,110.000000,400,-2283039.583237,6272599.702663,1177011.016473,2.924017,-8.033950,-1.505510,8.681059,8.675953,0.005106,510.596541
10.000000,120.000000,400,-3337580.589607,5780859.155555,1177011.016473,4.274725,-7.404183,-1.505572,8.681126,8.675953,0.005173,517.338218
10.000000,130.000000,400,-4290710.898659,5113470.128260,1177011.016473,5.495543,-6.549379,-1.505587,8.681137,8.675953,0.005185,518.450009
10.000000,140.000000,400,-5113470.128260,4290710.898659,1177011.016473,6.549354,-5.495562,-1.505584,8.681131,8.675953,0.005178,517.773429
10.000000,150.000000,400,-5780859.155555,3337580.589607,1177011.016473,7.404150,-4.274765,-1.505551,8.681114,8.675953,0.005161,516.086495
10.000000,160.000000,400,-6272599.702663,2283039.583237,1177011.016473,8.033956,-2.924088,-1.505525,8.681091,8.675953,0.005138,513.805049
10.000000,170.000000,400,-6573750.481896,1159129.574403,1177011.016473,8.419645,-1.484580,-1.505518,8.681071,8.675953,0.005118,511.773904
20.000000,-180.000000,400,-6369364.663791,-0.000000,2318259.148807,8.157377,0.000015,-2.965178,8.679578,8.675953,0.003625,362.540675
20.000000,-170.000000,400,-6272599.702663,-1106028.566763,2318259.148807,8.033447,1.416525,-2.965205,8.679588,8.675953,0.003636,363.567481
20.000000,-160.000000,400,-5985244.973659,-2178451.015203,2318259.148807,7.665417,2.790009,-2.965213,8.679589,8.675953,0.003636,363.602941
20.000000,-150.000000,400,-5516031.604810,-3184682.331896,2318259.148807,7.064462,4.078711,-2.965188,8.679565,8.675953,0.003612,361.202990
20.000000,-140.000000,400,-4879216.406896,-4094148.687460,2318259.148807,6.248860,5.243465,-2.965165,8.679537,8.675953,0.003585,358.467446
20.000000,-130.000000,400,-4094148.687460,-4879216.406896,2318259.148807,5.243400,6.248884,-2.965143,8.679509,8.675953,0.003556,355.575133
20.000000,-120.000000,400,-3184682.331896,-5516031.604810,2318259.148807,4.078651,7.064431,-2.965141,8.679495,8.675953,0.003543,354.261495
20.000000,-110.000000,400,-2178451.015203,-5985244.973659,2318259.148807,2.789991,7.665362,-2.965173,8.679520,8.675953,0.003567,356.745624
20.000000,-100.000000,400,-1106028.566763,-6272599.702663,2318259.148807,1.416525,8.033421,-2.965193,8.679561,8.675953,0.003608,360.771520
20.000000,-90.000000,400,0.000000,-6369364.663791,2318259.148807,0.000005,8.157364,-2.965157,8.679559,8.675953,0.003606,360.595007
20.000000,-80.000000,400,1106028.566763,-6272599.702663,2318259.148807,-1.416527,8.033425,-2.965138,8.679545,8.675953,0.003592,359.217742
20.000000,-70.000000,400,2178451.015203,-5985244.973659,2318259.148807,-2.789988,7.665369,-2.965091,8.679498,8.675953,0.003545,354.516402
20.000000,-60.000000,400,3184682.331896,-5516031.604810,2318259.148807,-4.078633,7.064435,-2.965125,8.679485,8.675953,0.003532,353.189190
20.000000,-50.000000,400,4094148.687460,-4879216.406896,2318259.148807,-5.243376,6.248888,-2.965201,8.679516,8.675953,0.003564,356.351594
20.000000,-40.000000,400,4879216.406896,-4094148.687460,2318259.148807,-6.248836,5.243466,-2.965271,8.679557,8.675953,0.003604,360.438881
20.000000,-30.000000,400,5516031.604810,-3184682.331896,2318259.148807,-7.064453,4.078716,-2.965301,8.679599,8.675953,0.003646,364.625202
20.000000,-20.000000,400,5985244.973659,-2178451.015203,2318259.148807,-7.665417,2.790013,-2.965299,8.679619,8.675953,0.003666,366.598359
20.000000,-10.000000,400,6272599.702663,-1106028.566763,2318259.148807,-8.033453,1.416516,-2.965303,8.679626,8.675953,0.003673,367.346875
20.000000,0.000000,400,6369364.663791,0.000000,2318259.148807,-8.157385,-0.000008,-2.965284,8.679622,8.675953,0.003669,366.895749
20.000000,10.000000,400,6272599.702663,1106028.566763,2318259.148807,-8.033446,-1.416536,-2.965285,8.679617,8.675953,0.003664,366.402974
20.000000,20.000000,400,5985244.973659,2178451.015203,2318259.148807,-7.665407,-2.790014,-2.965278,8.679603,8.675953,0.003650,365.049614
20.000000,30.000000,400,5516031.604810,3184682.331896,2318259.148807,-7.064465,-4.078710,-2.965265,8.679593,8.675953,0.003640,364.009518
20.000000,40.000000,400,4879216.406896,4094148.687460,2318259.148807,-6.248862,-5.243479,-2.965268,8.679583,8.675953,0.003631,363.067470
20.000000,50.000000,400,4094148.687460,4879216.406896,2318259.148807,-5.243379,-6.248909,-2.965201,8.679533,8.675953,0.003581,358.062020
20.000000,60.000000,400,3184682.331896,5516031.604810,2318259.148807,-4.078600,-7.064447,-2.965209,8.679508,8.675953,0.003555,355.479851
20.000000,70.000000,400,2178451.015203,5985244.973659,2318259.148807,-2.789920,-7.665329,-2.965187,8.679473,8.675953,0.003520,352.007118
20.000000,80.000000,400,1106028.566763,6272599.702663,2318259.148807,-1.416501,-8.033328,-2.965170,8.679462,8.675953,0.003510,350.954751
20.000000,90.000000,400,0.000000,6369364.663791,2318259.148807,-0.000046,-8.157277,-2.965153,8.679476,8.675953,0.003523,352.329750
20.000000,100.000000,400,-1106028.566763,6272599.702663,2318259.148807,1.416438,-8.033407,-2.965133,8.679512,8.675953,0.003559,355.942307
20.000000,110.000000,400,-2178451.015203,5985244.973659,2318259.148807,2.789906,-7.665445,-2.965135,8.679554,8.675953,0.003601,360.090897
20.000000,120.000000,400,-3184682.331896,5516031.604810,2318259.148807,4.078644,-7.064558,-2.965200,8.679615,8.675953,0.003663,366.269497
20.000000,130.000000,400,-4094148.687460,4879216.406896,2318259.148807,5.243462,-6.248969,-2.965243,8.679641,8.675953,0.003688,368.786847
20.000000,140.000000,400,-4879216.406896,4094148.687460,2318259.148807,6.248948,-5.243496,-2.965267,8.679655,8.675953,0.003702,370.243613
20.000000,150.000000,400,-5516031.604810,3184682.331896,2318259.148807,7.064542,-4.078690,-2.965226,8.679633,8.675953,0.003681,368.053048
20.000000,160.000000,400,-5985244.973659,2178451.015203,2318259.148807,7.665462,-2.789968,-2.965183,8.679605,8.675953,0.003652,365.234255
20.000000,170.000000,400,-6272599.702663,1106028.566763,2318259.148807,8.033464,-1.416491,-2.965165,8.679585,8.675953,0.003632,363.204467
30.000000,-180.000000,400,-5870038.226113,-0.000000,3389068.150000,7.517213,0.000011,-4.334453,8.677326,8.675953,0.001373,137.281690
30.000000,-170.000000,400,-5780859.155555,-1019321.440800,3389068.150000,7.403012,1.305362,-4.334456,8.677331,8.675953,0.001378,137.778916
30.000000,-160.000000,400,-5516031.604810,-2007671.315422,3389068.150000,7.063863,2.571059,-4.334457,8.677328,8.675953,0.001375,137.504555
30.000000,-150.000000,400,-5083602.225000,-2935019.113057,3389068.150000,6.510074,3.758627,-4.334448,8.677315,8.675953,0.001362,136.190342
30.000000,-140.000000,400,-4496710.164010,-3773187.840132,3389068.150000,5.758484,4.831980,-4.334427,8.677294,8.675953,0.001341,134.094453
30.000000,-130.000000,400,-3773187.840132,-4496710.164010,3389068.150000,4.831934,5.758502,-4.334413,8.677273,8.675953,0.001321,132.057988
30.000000,-120.000000,400,-2935019.113057,-5083602.225000,3389068.150000,3.758586,6.510054,-4.334429,8.677272,8.675953,0.001319,131.881609
30.000000,-110.000000,400,-2007671.315422,-5516031.604810,3389068.150000,2.571041,7.063831,-4.334454,8.677295,8.675953,0.001342,134.225532
30.000000,-100.000000,400,-1019321.440800,-5780859.155555,3389068.150000,1.305348,7.402995,-4.334434,8.677303,8.675953,0.001351,135.056370
30.000000,-90.000000,400,0.000000,-5870038.226113,3389068.150000,-0.000001,7.517201,-4.334418,8.677297,8.675953,0.001345,134.468614
30.000000,-80.000000,400,1019321.440800,-5780859.155555,3389068.150000,-1.305359,7.402987,-4.334408,8.677285,8.675953,0.001332,133.203453
30.000000,-70.000000,400,2007671.315422,-5516031.604810,3389068.150000,-2.571016,7.063829,-4.334391,8.677255,8.675953,0.001302,130.193805
30.000000,-60.000000,400,2935019.113057,-5083602.225000,3389068.150000,-3.758551,6.510071,-4.334430,8.677270,8.675953,0.001317,131.693279
30.000000,-50.000000,400,3773187.840132,-4496710.164010,3389068.150000,-4.831900,5.758531,-4.334489,8.677311,8.675953,0.001358,135.825560
30.000000,-40.000000,400,4496710.164010,-3773187.840132,3389068.150000,-5.758467,4.832002,-4.334575,8.677369,8.675953,0.001416,141.601430
30.000000,-30.000000,400,5083602.225000,-2935019.113057,3389068.150000,-6.510071,3.758631,-4.334607,8.677393,8.675953,0.001441,144.053815
30.000000,-20.000000,400,5516031.604810,-2007671.315422,3389068.150000,-7.063868,2.571061,-4.334592,8.677400,8.675953,0.001447,144.705206
30.000000,-10.000000,400,5780859.155555,-1019321.440800,3389068.150000,-7.403028,1.305358,-4.334596,8.677413,8.675953,0.001461,146.054846
30.000000,0.000000,400,5870038.226113,0.000000,3389068.150000,-7.517222,-0.000016,-4.334587,8.677400,8.675953,0.001448,144.762417
30.000000,10.000000,400,5780859.155555,1019321.440800,3389068.150000,-7.403017,-1.305369,-4.334564,8.677390,8.675953,0.001438,143.754094
30.000000,20.000000,400,5516031.604810,2007671.315422,3389068.150000,-7.063869,-2.571070,-4.334552,8.677384,8.675953,0.001431,143.099133
30.000000,30.000000,400,5083602.225000,2935019.113057,3389068.150000,-6.510085,-3.758633,-4.334535,8.677369,8.675953,0.001416,141.587735
30.000000,40.000000,400,4496710.164010,3773187.840132,3389068.150000,-5.758485,-4.832005,-4.334539,8.677364,8.675953,0.001412,141.163784
30.000000,50.000000,400,3773187.840132,4496710.164010,3389068.150000,-4.831920,-5.758530,-4.334499,8.677327,8.675953,0.001374,137.396425
30.000000,60.000000,400,2935019.113057,5083602.225000,3389068.150000,-3.758559,-6.510102,-4.334471,8.677317,8.675953,0.001364,136.398341
30.000000,70.000000,400,2007671.315422,5516031.604810,3389068.150000,-2.570996,-7.063844,-4.334429,8.677280,8.675953,0.001328,132.763525
30.000000,80.000000,400,1019321.440800,5780859.155555,3389068.150000,-1.305347,-7.402967,-4.334441,8.677282,8.675953,0.001329,132.918140
30.000000,90.000000,400,0.000000,5870038.226113,3389068.150000,-0.000016,-7.517195,-4.334410,8.677289,8.675953,0.001336,133.598206
30.000000,100.000000,400,-1019321.440800,5780859.155555,3389068.150000,1.305311,-7.403005,-4.334391,8.677284,8.675953,0.001331,133.143518
30.000000,110.000000,400,-2007671.315422,5516031.604810,3389068.150000,2.570977,-7.063890,-4.334400,8.677297,8.675953,0.001344,134.445227
30.000000,120.000000,400,-2935019.113057,5083602.225000,3389068.150000,3.758558,-6.510149,-4.334476,8.677355,8.675953,0.001402,140.209411
30.000000,130.000000,400,-3773187.840132,4496710.164010,3389068.150000,4.831964,-5.758566,-4.334535,8.677393,8.675953,0.001440,144.038164
30.000000,140.000000,400,-4496710.164010,3773187.840132,3389068.150000,5.758549,-4.831994,-4.334544,8.677403,8.675953,0.001451,145.057892
30.000000,150.000000,400,-5083602.225000,2935019.113057,3389068.150000,6.510134,-3.758598,-4.334500,8.677372,8.675953,0.001419,141.924222
30.000000,160.000000,400,-5516031.604810,2007671.315422,3389068.150000,7.063891,-2.571016,-4.334463,8.677341,8.675953,0.001389,138.850440
30.000000,170.000000,400,-5780859.155555,1019321.440800,3389068.150000,7.403015,-1.305333,-4.334446,8.677324,8.675953,0.001371,137.112753
40.000000,-180.000000,400,-5192353.647318,-0.000000,4356902.030407,6.648644,0.000009,-5.571708,8.674584,8.675953,-0.001369,-136.882203
40.000000,-170.000000,400,-5113470.128260,-901642.748659,4356902.030407,6.547631,1.154534,-5.571719,8.674588,8.675953,-0.001365,-136.498724
40.000000,-160.000000,400,-4879216.406896,-1775889.538653,4356902.030407,6.247670,2.273984,-5.571720,8.674586,8.675953,-0.001367,-136.663116
40.000000,-150.000000,400,-4496710.164010,-2596176.823659,4356902.030407,5.757875,3.324338,-5.571704,8.674574,8.675953,-0.001379,-137.892387
40.000000,-140.000000,400,-3977573.658237,-3337580.589607,4356902.030407,5.093134,4.273674,-5.571679,8.674556,8.675953,-0.001397,-139.700893
40.000000,-130.000000,400,-3337580.589607,-3977573.658237,4356902.030407,4.273652,5.093152,-5.571670,8.674549,8.675953,-0.001404,-140.351009
40.000000,-120.000000,400,-2596176.823659,-4496710.164010,4356902.030407,3.324325,5.757886,-5.571693,8.674569,8.675953,-0.001384,-138.395197
40.000000,-110.000000,400,-1775889.538653,-4879216.406896,4356902.030407,2.273973,6.247685,-5.571705,8.674585,8.675953,-0.001368,-136.782976
40.000000,-100.000000,400,-901642.748659,-5113470.128260,4356902.030407,1.154518,6.547649,-5.571673,8.674570,8.675953,-0.001383,-138.273998
40.000000,-90.000000,400,0.000000,-5192353.647318,4356902.030407,-0.000003,6.648659,-5.571645,8.674554,8.675953,-0.001399,-139.880377
40.000000,-80.000000,400,901642.748659,-5113470.128260,4356902.030407,-1.154521,6.547645,-5.571645,8.674549,8.675953,-0.001404,-140.384724
40.000000,-70.000000,400,1775889.538653,-4879216.406896,4356902.030407,-2.273946,6.247677,-5.571667,8.674548,8.675953,-0.001405,-140.528192
40.000000,-60.000000,400,2596176.823659,-4496710.164010,4356902.030407,-3.324277,5.757906,-5.571692,8.674563,8.675953,-0.001389,-138.930563
40.000000,-50.000000,400,3337580.589607,-3977573.658237,4356902.030407,-4.273615,5.093193,-5.571757,8.674611,8.675953,-0.001342,-134.213354
40.000000,-40.000000,400,3977573.658237,-3337580.589607,4356902.030407,-5.093130,4.273719,-5.571818,8.674665,8.675953,-0.001288,-128.790470
40.000000,-30.000000,400,4496710.164010,-2596176.823659,4356902.030407,-5.757898,3.324361,-5.571871,8.674705,8.675953,-0.001248,-124.766956
40.000000,-20.000000,400,4879216.406896,-1775889.538653,4356902.030407,-6.247701,2.273985,-5.571859,8.674698,8.675953,-0.001255,-125.464266
40.000000,-10.000000,400,5113470.128260,-901642.748659,4356902.030407,-6.547668,1.154532,-5.571840,8.674693,8.675953,-0.001260,-125.954752
40.000000,0.000000,400,5192353.647318,0.000000,4356902.030407,-6.648679,-0.000012,-5.571834,8.674691,8.675953,-0.001262,-126.187361
40.000000,10.000000,400,5113470.128260,901642.748659,4356902.030407,-6.547662,-1.154549,-5.571827,8.674683,8.675953,-0.001270,-127.015584
40.000000,20.000000,400,4879216.406896,1775889.538653,4356902.030407,-6.247694,-2.274002,-5.571816,8.674670,8.675953,-0.001282,-128.237444
40.000000,30.000000,400,4496710.164010,2596176.823659,4356902.030407,-5.757907,-3.324367,-5.571800,8.674668,8.675953,-0.001285,-128.478340
40.000000,40.000000,400,3977573.658237,3337580.589607,4356902.030407,-5.093157,-4.273724,-5.571772,8.674653,8.675953,-0.001300,-129.954353
40.000000,50.000000,400,3337580.589607,3977573.658237,4356902.030407,-4.273639,-5.093212,-5.571706,8.674601,8.675953,-0.001352,-135.153521
40.000000,60.000000,400,2596176.823659,4496710.164010,4356902.030407,-3.324291,-5.757926,-5.571663,8.674563,8.675953,-0.001390,-138.961831
40.000000,70.000000,400,1775889.538653,4879216.406896,4356902.030407,-2.273953,-6.247698,-5.571637,8.674545,8.675953,-0.001408,-140.777469
40.000000,80.000000,400,901642.748659,5113470.128260,4356902.030407,-1.154510,-6.547648,-5.571611,8.674528,8.675953,-0.001425,-142.515692
40.000000,90.000000,400,0.000000,5192353.647318,4356902.030407,-0.000008,-6.648653,-5.571581,8.674509,8.675953,-0.001444,-144.405046
40.000000,100.000000,400,-901642.748659,5113470.128260,4356902.030407,1.154495,-6.547649,-5.571599,8.674519,8.675953,-0.001433,-143.335745
40.000000,110.000000,400,-1775889.538653,4879216.406896,4356902.030407,2.273921,-6.247714,-5.571651,8.674557,8.675953,-0.001396,-139.587246
40.000000,120.000000,400,-2596176.823659,4496710.164010,4356902.030407,3.324285,-5.757946,-5.571722,8.674612,8.675953,-0.001340,-134.048625
40.000000,130.000000,400,-3337580.589607,3977573.658237,4356902.030407,4.273663,-5.093205,-5.571773,8.674652,8.675953,-0.001301,-130.068795
40.000000,140.000000,400,-3977573.658237,3337580.589607,4356902.030407,5.093182,-4.273687,-5.571791,8.674662,8.675953,-0.001291,-129.058339
40.000000,150.000000,400,-4496710.164010,2596176.823659,4356902.030407,5.757920,-3.324314,-5.571761,8.674631,8.675953,-0.001322,-132.181287
